itr,wall,itr_time,loss,bpd,fe,total_time,grad_norm,kinetic_energy,jacobian_norm2
2521,24851.7655,9.8664,0.8021,0.7053,576.0,18.0000,5.2284,5.7105,3.9693
2522,24861.6609,9.8955,0.8153,0.7180,576.0,18.0000,5.4066,5.7428,3.9874
2523,24871.6293,9.9683,0.8002,0.7038,576.0,18.0000,4.8516,5.6635,3.9692
2524,24881.5721,9.9429,0.7903,0.6933,576.0,18.0000,4.5312,5.6983,4.0024
2525,24891.4355,9.8634,0.8039,0.7072,576.0,18.0000,4.3947,5.6664,3.9998
2526,24901.3089,9.8733,0.8095,0.7139,576.0,18.0000,4.1187,5.6136,3.9524
2527,24910.9795,9.6706,0.7987,0.7019,576.0,18.0000,4.7121,5.6774,4.0011
2528,24920.6346,9.6551,0.8031,0.7060,576.0,18.0000,5.2048,5.7329,3.9774
2529,24930.0975,9.4629,0.8094,0.7118,576.0,18.0000,5.5388,5.7691,3.9943
2530,24940.0195,9.9220,0.7899,0.6945,576.0,18.0000,5.8024,5.5768,3.9692
2531,24949.8690,9.8495,0.8091,0.7124,576.0,18.0000,5.3793,5.6818,3.9889
2532,24959.7436,9.8746,0.8134,0.7159,576.0,18.0000,6.3555,5.7603,3.9948
2533,24969.6277,9.8841,0.8117,0.7160,576.0,18.0000,7.1362,5.6197,3.9505
2534,24979.4697,9.8420,0.8079,0.7118,576.0,18.0000,6.4496,5.6376,3.9696
2535,24989.4066,9.9369,0.7982,0.7020,576.0,18.0000,6.1292,5.6548,3.9699
2536,24999.3047,9.8981,0.8072,0.7106,576.0,18.0000,6.0785,5.6769,3.9924
2537,25009.3402,10.0355,0.8051,0.7090,576.0,18.0000,4.7500,5.6175,3.9959
2538,25019.1330,9.7928,0.8127,0.7162,576.0,18.0000,4.6910,5.6706,3.9766
2539,25028.7908,9.6578,0.8124,0.7163,576.0,18.0000,4.7583,5.6747,3.9389
2540,25038.7167,9.9259,0.8045,0.7082,576.0,18.0000,4.6349,5.6383,3.9856
2541,25048.5675,9.8508,0.8014,0.7049,576.0,18.0000,4.5300,5.6653,3.9885
2542,25058.4566,9.8892,0.8009,0.7037,576.0,18.0000,4.8824,5.7376,3.9886
2543,25068.3822,9.9256,0.7992,0.7024,576.0,18.0000,5.5351,5.6827,3.9949
2544,25078.2093,9.8271,0.8152,0.7202,576.0,18.0000,5.4946,5.5726,3.9311
2545,25088.1589,9.9496,0.8024,0.7046,576.0,18.0000,4.5439,5.7782,3.9965
2546,25097.9690,9.8101,0.8060,0.7088,576.0,18.0000,4.4504,5.7527,3.9684
2547,25107.7645,9.7955,0.8093,0.7124,576.0,18.0000,4.9965,5.6998,3.9918
2548,25117.7011,9.9366,0.8002,0.7038,576.0,18.0000,4.9257,5.6715,3.9670
2549,25127.4055,9.7044,0.8018,0.7045,576.0,18.0000,4.4576,5.7543,3.9715
2550,25137.2775,9.8720,0.7899,0.6931,576.0,18.0000,4.4039,5.6742,4.0003
2551,25147.1163,9.8387,0.8114,0.7147,576.0,18.0000,4.8652,5.7219,3.9570
2552,25156.9418,9.8255,0.8020,0.7045,576.0,18.0000,4.9436,5.7619,3.9878
2553,25166.3682,9.4265,0.7978,0.7016,576.0,18.0000,5.0668,5.6415,3.9798
2554,25176.1468,9.7786,0.8027,0.7059,576.0,18.0000,5.3862,5.7077,3.9763
2555,25185.9890,9.8422,0.7906,0.6930,576.0,18.0000,4.9669,5.7428,4.0132
2556,25195.9786,9.9896,0.8097,0.7128,576.0,18.0000,5.0392,5.7255,3.9618
2557,25205.8878,9.9092,0.8050,0.7083,576.0,18.0000,5.2761,5.7077,3.9707
2558,25215.5580,9.6701,0.8051,0.7083,576.0,18.0000,4.4480,5.7071,3.9694
2559,25225.0391,9.4812,0.8011,0.7047,576.0,18.0000,3.8553,5.6574,3.9791
2560,25234.9613,9.9221,0.7947,0.6983,576.0,18.0000,4.3391,5.6684,3.9691
2561,25244.9456,9.9843,0.7937,0.6964,576.0,18.0000,4.9639,5.7141,4.0139
2562,25254.7652,9.8197,0.7967,0.6996,576.0,18.0000,5.2515,5.7282,3.9792
2563,25264.6652,9.8999,0.8040,0.7073,576.0,18.0000,5.7610,5.6950,3.9745
2564,25274.6176,9.9525,0.8067,0.7108,576.0,18.0000,6.7331,5.6175,3.9695
2565,25284.3777,9.7601,0.7962,0.7001,576.0,18.0000,7.0091,5.6539,3.9638
2566,25294.1952,9.8174,0.7930,0.6956,576.0,18.0000,6.7630,5.7203,4.0191
2567,25304.0004,9.8053,0.8130,0.7179,576.0,18.0000,6.5170,5.5557,3.9492
2568,25313.9051,9.9047,0.8116,0.7161,576.0,18.0000,5.6654,5.6053,3.9454
2569,25323.7439,9.8388,0.7898,0.6938,576.0,18.0000,5.3328,5.6104,3.9941
2570,25333.7066,9.9627,0.8258,0.7296,576.0,18.0000,5.9977,5.6726,3.9497
2571,25343.6441,9.9374,0.7970,0.7015,576.0,18.0000,5.2705,5.5841,3.9667
2572,25353.5232,9.8792,0.7891,0.6923,576.0,18.0000,4.4302,5.6673,4.0138
2573,25363.4072,9.8840,0.8105,0.7142,576.0,18.0000,4.5386,5.6656,3.9568
2574,25373.1910,9.7839,0.8081,0.7122,576.0,18.0000,4.7948,5.6409,3.9545
2575,25382.9766,9.7856,0.7924,0.6948,576.0,18.0000,5.4715,5.7412,4.0103
2576,25392.7555,9.7789,0.8060,0.7100,576.0,18.0000,5.3585,5.6306,3.9680
2577,25402.8148,10.0593,0.7978,0.7021,576.0,18.0000,4.1147,5.6095,3.9553
2578,25412.7209,9.9061,0.7965,0.6993,576.0,18.0000,4.0329,5.7022,4.0191
2579,25422.5715,9.8505,0.8007,0.7052,576.0,18.0000,4.1739,5.5945,3.9588
2580,25432.5071,9.9356,0.7887,0.6915,576.0,18.0000,3.5693,5.7319,3.9870
2581,25442.2466,9.7396,0.7976,0.7006,576.0,18.0000,3.9463,5.7075,3.9960
2582,25452.2625,10.0159,0.7903,0.6939,576.0,18.0000,4.4025,5.6412,3.9945
2583,25461.3791,9.1165,0.7853,0.6881,576.0,18.0000,4.7175,5.7224,3.9923
2584,25471.2904,9.9113,0.8077,0.7112,576.0,18.0000,5.4741,5.6605,3.9834
2585,25481.2389,9.9486,0.7983,0.7026,576.0,18.0000,6.9631,5.5894,3.9740
2586,25491.1765,9.9376,0.8087,0.7117,576.0,18.0000,7.6028,5.7268,3.9729
2587,25501.0584,9.8819,0.7957,0.6995,576.0,18.0000,7.3290,5.6462,3.9704
2588,25510.6929,9.6345,0.8000,0.7039,576.0,18.0000,6.4851,5.6141,4.0007
2589,25520.5989,9.9060,0.7920,0.6963,576.0,18.0000,6.1699,5.5902,3.9864
2590,25530.5261,9.9273,0.7990,0.7025,576.0,18.0000,5.9329,5.6842,3.9702
2591,25540.4896,9.9634,0.7971,0.7013,576.0,18.0000,5.1024,5.5954,3.9838
2592,25550.3988,9.9092,0.8026,0.7063,576.0,18.0000,5.4734,5.6369,3.9902
2593,25560.1161,9.7173,0.8026,0.7051,576.0,18.0000,5.4217,5.7574,3.9857
2594,25570.0299,9.9138,0.7945,0.6986,576.0,18.0000,6.2079,5.6098,3.9802
2595,25579.8656,9.8357,0.8058,0.7108,576.0,18.0000,7.2951,5.5469,3.9548
2596,25589.7616,9.8960,0.8020,0.7055,576.0,18.0000,6.8784,5.6597,3.9877
2597,25599.7124,9.9508,0.7986,0.7032,576.0,18.0000,5.5169,5.5638,3.9755
2598,25609.4576,9.7452,0.8016,0.7054,576.0,18.0000,4.3282,5.6355,3.9887
2599,25619.4521,9.9945,0.7950,0.6986,576.0,18.0000,4.6001,5.6573,3.9861
2600,25629.2651,9.8130,0.7933,0.6967,576.0,18.0000,5.4275,5.6766,3.9870
2601,25639.0867,9.8216,0.7927,0.6956,576.0,18.0000,5.6461,5.7118,3.9921
2602,25649.0447,9.9581,0.8100,0.7130,576.0,18.0000,5.0630,5.7161,3.9777
2603,25658.8145,9.7697,0.7970,0.7006,576.0,18.0000,4.9608,5.6616,3.9743
2604,25668.4936,9.6792,0.7885,0.6923,576.0,18.0000,4.7362,5.6333,3.9841
2605,25678.2150,9.7213,0.8013,0.7044,576.0,18.0000,4.5899,5.6967,3.9894
2606,25688.0230,9.8080,0.7914,0.6948,576.0,18.0000,3.7899,5.6892,3.9680
2607,25697.9434,9.9204,0.8023,0.7047,576.0,18.0000,3.8541,5.7694,3.9909
2608,25707.6979,9.7545,0.7900,0.6932,576.0,18.0000,4.4294,5.6922,3.9886
2609,25717.5521,9.8542,0.7808,0.6839,576.0,18.0000,4.3987,5.7028,3.9856
2610,25727.3689,9.8168,0.7879,0.6904,576.0,18.0000,4.2322,5.7316,4.0193
2611,25737.1990,9.8300,0.7933,0.6971,576.0,18.0000,4.2087,5.6385,3.9824
2612,25747.1768,9.9778,0.8010,0.7041,576.0,18.0000,4.5440,5.7135,3.9760
2613,25756.9182,9.7414,0.7975,0.7008,576.0,18.0000,4.8235,5.7039,3.9650
2614,25766.8126,9.8945,0.7936,0.6964,576.0,18.0000,5.1632,5.7244,3.9948
2615,25776.6342,9.8215,0.8000,0.7021,576.0,18.0000,5.4420,5.7892,3.9965
2616,25786.5890,9.9548,0.7896,0.6935,576.0,18.0000,6.2556,5.6420,3.9666
2617,25796.3699,9.7809,0.7897,0.6935,576.0,18.0000,6.2476,5.6472,3.9751
2618,25805.9339,9.5639,0.7910,0.6941,576.0,18.0000,5.6757,5.6901,3.9995
2619,25815.8071,9.8732,0.7860,0.6893,576.0,18.0000,5.2853,5.6769,3.9960
2620,25825.1291,9.3220,0.7971,0.7004,576.0,18.0000,5.4171,5.6883,3.9883
2621,25834.8109,9.6818,0.7899,0.6938,576.0,18.0000,5.4784,5.6341,3.9723
2622,25844.8201,10.0092,0.8010,0.7047,576.0,18.0000,4.7201,5.6387,3.9902
2623,25854.6857,9.8656,0.7968,0.6999,576.0,18.0000,4.5299,5.7127,3.9801
2624,25864.5229,9.8372,0.7803,0.6834,576.0,18.0000,4.2034,5.6871,4.0024
2625,25874.3556,9.8327,0.7713,0.6739,576.0,18.0000,3.8640,5.7067,4.0277
2626,25884.2057,9.8501,0.7976,0.7011,576.0,18.0000,3.6862,5.6864,3.9645
2627,25894.0558,9.8501,0.7947,0.6970,576.0,18.0000,3.5742,5.7534,4.0190
2628,25903.6009,9.5452,0.7999,0.7038,576.0,18.0000,3.4320,5.6540,3.9594
2629,25913.4893,9.8884,0.7876,0.6913,576.0,18.0000,3.9506,5.6433,3.9868
2630,25923.1626,9.6733,0.7871,0.6896,576.0,18.0000,4.4661,5.7492,4.0029
2631,25932.9681,9.8056,0.7916,0.6944,576.0,18.0000,4.7156,5.7162,3.9993
2632,25942.7522,9.7841,0.7864,0.6889,576.0,18.0000,5.3232,5.7304,4.0112
2633,25952.5538,9.8016,0.8092,0.7120,576.0,18.0000,6.3476,5.7431,3.9823
2634,25962.2474,9.6935,0.8067,0.7110,576.0,18.0000,6.6453,5.6091,3.9565
2635,25972.0430,9.7957,0.7907,0.6948,576.0,18.0000,5.8524,5.6184,3.9670
2636,25981.9042,9.8612,0.7760,0.6784,576.0,18.0000,5.2719,5.7174,4.0411
2637,25991.9002,9.9959,0.8030,0.7071,576.0,18.0000,5.7213,5.5962,3.9899
2638,26001.5168,9.6167,0.7884,0.6922,576.0,18.0000,6.0421,5.6368,3.9903
2639,26011.4382,9.9214,0.7814,0.6845,576.0,18.0000,5.5803,5.6777,4.0056
2640,26021.3393,9.9011,0.7911,0.6950,576.0,18.0000,4.3918,5.6328,3.9823
2641,26031.1348,9.7955,0.7958,0.6988,576.0,18.0000,4.5249,5.6941,4.0102
2642,26040.9415,9.8067,0.7866,0.6897,576.0,18.0000,5.9484,5.7084,3.9770
2643,26050.8516,9.9101,0.7878,0.6910,576.0,18.0000,6.1520,5.6853,3.9994
2644,26060.7743,9.9227,0.7935,0.6974,576.0,18.0000,5.6558,5.6357,3.9739
2645,26070.5856,9.8113,0.7973,0.7007,576.0,18.0000,5.9138,5.6684,3.9956
2646,26080.2559,9.6703,0.8007,0.7044,576.0,18.0000,5.6449,5.6412,3.9870
2647,26090.0975,9.8415,0.7934,0.6975,576.0,18.0000,4.9806,5.6167,3.9690
2648,26100.1174,10.0200,0.7947,0.6985,576.0,18.0000,4.4303,5.6416,3.9822
2649,26109.9370,9.8195,0.7953,0.6981,576.0,18.0000,4.1625,5.7219,3.9992
2650,26119.7787,9.8417,0.7900,0.6928,576.0,18.0000,4.5631,5.7448,3.9739
2651,26129.6259,9.8473,0.7906,0.6940,576.0,18.0000,4.9342,5.6642,3.9936
2652,26139.5364,9.9105,0.8006,0.7047,576.0,18.0000,4.7443,5.6023,3.9807
2653,26149.4204,9.8839,0.7932,0.6965,576.0,18.0000,5.3337,5.6943,3.9692
2654,26159.4053,9.9849,0.7921,0.6949,576.0,18.0000,5.8569,5.7149,4.0075
2655,26169.2288,9.8235,0.7977,0.7018,576.0,18.0000,5.4980,5.6067,3.9818
2656,26179.1782,9.9494,0.8011,0.7051,576.0,18.0000,5.5738,5.6201,3.9799
2657,26189.0251,9.8470,0.7981,0.7020,576.0,18.0000,5.9447,5.6595,3.9536
2658,26198.8615,9.8364,0.7842,0.6872,576.0,18.0000,5.1320,5.6921,4.0140
2659,26208.5956,9.7340,0.7970,0.7009,576.0,18.0000,5.3659,5.6193,3.9966
2660,26218.2958,9.7002,0.8039,0.7078,576.0,18.0000,5.7089,5.6456,3.9634
2661,26228.0645,9.7687,0.7974,0.7012,576.0,18.0000,5.6794,5.6428,3.9800
2662,26237.9558,9.8913,0.8084,0.7132,576.0,18.0000,5.0959,5.5812,3.9357
2663,26247.9509,9.9951,0.7791,0.6829,576.0,18.0000,4.1193,5.6227,3.9997
2664,26257.8871,9.9362,0.7966,0.6989,576.0,18.0000,4.9981,5.7376,4.0368
2665,26267.6826,9.7954,0.8086,0.7135,576.0,18.0000,5.7873,5.5930,3.9191
2666,26277.4551,9.7726,0.7917,0.6952,576.0,18.0000,6.2494,5.6413,4.0077
2667,26287.5226,10.0675,0.8034,0.7078,576.0,18.0000,7.2086,5.5997,3.9649
2668,26297.2666,9.7440,0.8063,0.7103,576.0,18.0000,7.1656,5.6242,3.9678
2669,26307.2336,9.9670,0.7904,0.6950,576.0,18.0000,6.2328,5.5621,3.9801
2670,26317.1445,9.9109,0.7962,0.7008,576.0,18.0000,5.4907,5.5648,3.9715
2671,26326.9140,9.7695,0.7849,0.6890,576.0,18.0000,5.1435,5.6026,3.9877
2672,26336.7554,9.8414,0.7871,0.6908,576.0,18.0000,4.4655,5.6468,3.9867
2673,26346.7258,9.9704,0.7755,0.6784,576.0,18.0000,4.0956,5.6863,4.0287
2674,26356.5430,9.8172,0.7863,0.6895,576.0,18.0000,5.0729,5.6734,4.0041
2675,26366.2735,9.7305,0.7863,0.6914,576.0,18.0000,5.5495,5.5717,3.9197
2676,26375.8080,9.5346,0.8010,0.7033,576.0,18.0000,6.2083,5.7320,4.0367
2677,26385.8085,10.0005,0.7831,0.6874,576.0,18.0000,6.5779,5.5887,3.9831
2678,26395.6641,9.8556,0.7960,0.7004,576.0,18.0000,6.1549,5.6008,3.9545
2679,26405.6820,10.0180,0.7868,0.6890,576.0,18.0000,5.0593,5.7312,4.0457
2680,26415.4407,9.7586,0.7929,0.6973,576.0,18.0000,5.2933,5.6000,3.9517
2681,26425.2504,9.8098,0.7942,0.6977,576.0,18.0000,6.4347,5.6621,3.9900
2682,26435.1184,9.8680,0.8017,0.7041,576.0,18.0000,6.7995,5.7691,3.9979
2683,26444.9025,9.7841,0.7906,0.6956,576.0,18.0000,6.0359,5.5513,3.9499
2684,26454.6652,9.7627,0.7868,0.6906,576.0,18.0000,4.4671,5.6014,4.0165
2685,26464.6115,9.9463,0.7867,0.6915,576.0,18.0000,4.8785,5.5514,3.9664
2686,26474.5606,9.9491,0.7787,0.6821,576.0,18.0000,5.3927,5.6459,4.0100
2687,26484.2812,9.7207,0.7850,0.6881,576.0,18.0000,4.7924,5.6847,4.0019
2688,26494.2031,9.9219,0.7903,0.6948,576.0,18.0000,4.1431,5.5880,3.9589
2689,26504.1651,9.9620,0.7793,0.6824,576.0,18.0000,5.0504,5.6699,4.0230
2690,26513.8635,9.6984,0.7771,0.6802,576.0,18.0000,4.3716,5.7036,3.9850
2691,26523.5886,9.7252,0.7724,0.6755,576.0,18.0000,3.6958,5.6989,3.9944
2692,26533.5596,9.9710,0.7861,0.6886,576.0,18.0000,5.0528,5.7237,4.0207
2693,26543.3714,9.8118,0.7810,0.6840,576.0,18.0000,5.7264,5.7094,3.9884
2694,26553.3825,10.0110,0.7760,0.6791,576.0,18.0000,4.6593,5.6683,4.0147
2695,26563.2698,9.8873,0.7756,0.6792,576.0,18.0000,4.1943,5.6336,3.9996
2696,26573.3783,10.1085,0.7921,0.6953,576.0,18.0000,5.1958,5.7101,3.9749
2697,26583.3917,10.0135,0.7823,0.6846,576.0,18.0000,6.1793,5.7359,4.0294
2698,26593.2870,9.8953,0.7979,0.7017,576.0,18.0000,6.6244,5.6529,3.9606
2699,26603.1403,9.8533,0.7941,0.6978,576.0,18.0000,6.5349,5.6440,3.9842
2700,26613.0319,9.8916,0.7925,0.6964,576.0,18.0000,5.4487,5.6212,3.9834
2701,26622.8881,9.8562,0.7892,0.6934,576.0,18.0000,5.3796,5.6051,3.9731
2702,26632.7375,9.8494,0.7877,0.6906,576.0,18.0000,6.0522,5.7173,3.9920
2703,26642.4166,9.6792,0.7897,0.6931,576.0,18.0000,6.0082,5.6762,3.9924
2704,26652.3609,9.9443,0.7839,0.6880,576.0,18.0000,5.5908,5.6044,3.9855
2705,26662.2396,9.8786,0.7936,0.6966,576.0,18.0000,5.9729,5.6999,4.0013
2706,26671.9102,9.6706,0.7861,0.6903,576.0,18.0000,5.7659,5.6085,3.9661
2707,26681.8600,9.9498,0.7809,0.6849,576.0,18.0000,5.0158,5.6209,3.9798
2708,26691.7121,9.8520,0.7769,0.6801,576.0,18.0000,4.4402,5.6470,4.0373
2709,26701.5837,9.8716,0.7811,0.6856,576.0,18.0000,4.1851,5.5696,3.9806
2710,26711.5089,9.9252,0.7949,0.6976,576.0,18.0000,4.0993,5.7393,3.9911
2711,26721.2892,9.7803,0.7843,0.6880,576.0,18.0000,3.8545,5.6558,3.9761
2712,26731.1156,9.8264,0.7963,0.6999,576.0,18.0000,4.1817,5.6574,3.9835
2713,26740.7860,9.6704,0.7985,0.7016,576.0,18.0000,5.2038,5.7141,3.9815
2714,26750.6881,9.9021,0.7852,0.6887,576.0,18.0000,6.0368,5.6697,3.9848
2715,26760.6771,9.9890,0.8022,0.7055,576.0,18.0000,6.3188,5.6752,3.9962
2716,26770.6260,9.9488,0.7895,0.6943,576.0,18.0000,5.7054,5.5782,3.9424
2717,26780.5631,9.9371,0.7814,0.6842,576.0,18.0000,4.7658,5.7067,4.0156
2718,26790.4934,9.9303,0.7847,0.6879,576.0,18.0000,5.8302,5.6835,3.9995
2719,26799.8214,9.3280,0.7853,0.6903,576.0,18.0000,6.9847,5.5305,3.9699
2720,26809.7042,9.8828,0.7882,0.6922,576.0,18.0000,6.2287,5.6071,3.9878
2721,26819.7123,10.0081,0.7982,0.7016,576.0,18.0000,5.9571,5.6736,3.9904
2722,26829.4664,9.7542,0.7926,0.6979,576.0,18.0000,6.0180,5.5178,3.9539
2723,26839.2661,9.7996,0.7931,0.6968,576.0,18.0000,5.3322,5.6285,4.0019
2724,26849.0908,9.8247,0.7913,0.6955,576.0,18.0000,5.2174,5.6151,3.9604
2725,26859.0620,9.9712,0.7944,0.6988,576.0,18.0000,5.8658,5.5783,3.9802
2726,26868.8389,9.7769,0.7833,0.6875,576.0,18.0000,4.9110,5.5932,3.9854
2727,26878.6977,9.8587,0.7817,0.6849,576.0,18.0000,4.3504,5.6782,3.9983
2728,26888.6545,9.9568,0.7782,0.6820,576.0,18.0000,4.6377,5.6348,3.9921
2729,26898.5889,9.9344,0.7790,0.6823,576.0,18.0000,4.1675,5.6598,4.0130
2730,26908.4232,9.8343,0.7840,0.6880,576.0,18.0000,4.3587,5.6218,3.9765
2731,26918.2068,9.7837,0.7883,0.6914,576.0,18.0000,4.2370,5.6885,4.0020
2732,26927.9995,9.7927,0.7744,0.6779,576.0,18.0000,3.5757,5.6519,3.9949
2733,26937.6313,9.6318,0.7756,0.6789,576.0,18.0000,3.6040,5.6530,4.0147
2734,26947.4721,9.8408,0.7822,0.6859,576.0,18.0000,3.8954,5.6414,3.9887
2735,26957.2786,9.8065,0.7873,0.6896,576.0,18.0000,4.5010,5.7624,4.0002
2736,26967.1342,9.8556,0.7754,0.6785,576.0,18.0000,4.5487,5.7021,3.9910
2737,26976.8821,9.7480,0.7930,0.6961,576.0,18.0000,4.2766,5.6983,3.9930
2738,26986.9051,10.0229,0.7895,0.6925,576.0,18.0000,4.5089,5.7066,3.9956
2739,26996.8658,9.9608,0.7727,0.6761,576.0,18.0000,4.1121,5.6831,3.9846
2740,27006.5473,9.6815,0.7749,0.6781,576.0,18.0000,3.6849,5.6638,4.0178
2741,27016.4483,9.9009,0.7776,0.6806,576.0,18.0000,3.6871,5.7004,3.9999
2742,27026.3679,9.9196,0.7848,0.6874,576.0,18.0000,4.0090,5.7405,3.9940
2743,27036.1440,9.7761,0.7922,0.6941,576.0,18.0000,4.8938,5.7900,4.0183
2744,27045.9638,9.8199,0.7818,0.6859,576.0,18.0000,5.3279,5.6425,3.9534
2745,27055.8511,9.8873,0.7727,0.6758,576.0,18.0000,4.9470,5.6841,4.0068
2746,27065.6788,9.8276,0.7738,0.6764,576.0,18.0000,4.7100,5.7060,4.0333
2747,27075.5430,9.8642,0.7685,0.6721,576.0,18.0000,4.6598,5.6400,3.9980
2748,27085.4592,9.9162,0.7804,0.6830,576.0,18.0000,5.0763,5.7150,4.0255
2749,27095.1703,9.7112,0.7833,0.6869,576.0,18.0000,5.5160,5.6780,3.9624
2750,27105.0840,9.9136,0.7752,0.6788,576.0,18.0000,5.2698,5.6454,3.9943
2751,27114.5647,9.4807,0.7768,0.6800,576.0,18.0000,4.8963,5.6766,3.9975
2752,27124.5437,9.9790,0.7837,0.6867,576.0,18.0000,5.7565,5.6837,4.0134
2753,27134.4406,9.8969,0.7894,0.6929,576.0,18.0000,6.5467,5.6656,3.9776
2754,27144.4020,9.9614,0.7819,0.6858,576.0,18.0000,5.8437,5.6327,3.9817
2755,27154.3464,9.9444,0.7855,0.6891,576.0,18.0000,5.1517,5.6429,3.9991
2756,27164.1721,9.8257,0.7839,0.6881,576.0,18.0000,5.4629,5.6135,3.9688
2757,27174.0096,9.8375,0.7749,0.6780,576.0,18.0000,5.2659,5.6642,4.0291
2758,27183.9928,9.9832,0.7853,0.6897,576.0,18.0000,4.9795,5.6024,3.9553
2759,27193.9500,9.9572,0.7706,0.6744,576.0,18.0000,4.9217,5.6050,4.0168
2760,27203.7894,9.8394,0.7898,0.6935,576.0,18.0000,4.8269,5.6242,4.0077
2761,27213.5734,9.7840,0.7865,0.6908,576.0,18.0000,5.1444,5.6168,3.9498
2762,27223.3669,9.7935,0.7891,0.6926,576.0,18.0000,4.9887,5.6697,3.9777
2763,27233.3703,10.0034,0.7807,0.6841,576.0,18.0000,4.6313,5.6523,4.0069
2764,27243.3448,9.9745,0.7942,0.6966,576.0,18.0000,5.0725,5.7653,4.0026
2765,27253.2531,9.9083,0.7765,0.6794,576.0,18.0000,5.4285,5.7026,4.0076
2766,27263.2379,9.9848,0.7785,0.6820,576.0,18.0000,5.1908,5.6631,3.9831
2767,27272.9734,9.7354,0.7735,0.6774,576.0,18.0000,5.4307,5.6108,4.0004
2768,27283.0721,10.0988,0.7786,0.6823,576.0,18.0000,5.7537,5.6191,4.0170
2769,27292.7679,9.6958,0.7844,0.6881,576.0,18.0000,5.4156,5.6574,3.9690
2770,27302.6215,9.8536,0.7815,0.6849,576.0,18.0000,4.8359,5.6723,3.9880
2771,27312.4820,9.8605,0.7741,0.6773,576.0,18.0000,4.4389,5.6538,4.0236
2772,27322.3181,9.8361,0.7653,0.6693,576.0,18.0000,3.7924,5.6012,3.9922
2773,27332.0900,9.7719,0.7742,0.6760,576.0,18.0000,3.9580,5.7820,4.0380
2774,27342.0025,9.9125,0.7834,0.6863,576.0,18.0000,4.5506,5.7122,3.9941
2775,27351.7881,9.7856,0.7691,0.6731,576.0,18.0000,4.8244,5.5999,3.9978
2776,27361.8091,10.0209,0.7854,0.6876,576.0,18.0000,4.7849,5.7488,4.0256
2777,27371.5949,9.7858,0.7794,0.6843,576.0,18.0000,5.5874,5.5704,3.9360
2778,27381.3441,9.7492,0.7890,0.6927,576.0,18.0000,6.0463,5.6244,4.0065
2779,27391.1211,9.7770,0.7846,0.6875,576.0,18.0000,5.8361,5.7106,4.0071
2780,27400.9822,9.8610,0.7654,0.6693,576.0,18.0000,4.7987,5.6266,3.9902
2781,27410.8321,9.8499,0.7796,0.6830,576.0,18.0000,5.1831,5.6497,4.0076
2782,27420.6508,9.8188,0.7769,0.6803,576.0,18.0000,6.3405,5.6671,3.9919
2783,27430.5662,9.9154,0.7784,0.6814,576.0,18.0000,6.9120,5.7006,3.9946
2784,27440.0901,9.5239,0.7906,0.6949,576.0,18.0000,7.4714,5.5946,3.9799
2785,27450.0931,10.0030,0.7768,0.6813,576.0,18.0000,6.4234,5.5774,3.9728
2786,27460.0454,9.9523,0.7709,0.6747,576.0,18.0000,5.8455,5.6023,4.0165
2787,27469.8023,9.7569,0.7824,0.6863,576.0,18.0000,7.2414,5.6068,4.0044
2788,27479.7244,9.9221,0.7955,0.6991,576.0,18.0000,7.7833,5.6573,3.9778
2789,27489.2431,9.5188,0.7887,0.6934,576.0,18.0000,7.5835,5.5418,3.9835
2790,27499.1375,9.8943,0.7806,0.6855,576.0,18.0000,6.0395,5.5313,3.9815
2791,27509.1012,9.9637,0.7923,0.6964,576.0,18.0000,5.3530,5.6132,3.9840
2792,27518.9349,9.8337,0.7823,0.6865,576.0,18.0000,5.6021,5.5621,4.0113
2793,27528.8267,9.8918,0.7872,0.6918,576.0,18.0000,5.5181,5.5496,3.9844
2794,27538.5928,9.7661,0.7777,0.6822,576.0,18.0000,5.0703,5.6001,3.9534
2795,27548.5605,9.9677,0.7754,0.6790,576.0,18.0000,4.6345,5.5986,4.0480
2796,27558.1316,9.5711,0.7757,0.6806,576.0,18.0000,4.4340,5.5130,4.0001
2797,27568.0166,9.8850,0.7669,0.6708,576.0,18.0000,4.2854,5.6186,3.9912
2798,27577.6176,9.6010,0.7793,0.6821,576.0,18.0000,4.8064,5.6863,4.0299
2799,27587.3702,9.7527,0.7882,0.6936,576.0,18.0000,4.5025,5.5191,3.9346
2800,27597.3277,9.9575,0.7737,0.6770,576.0,18.0000,4.5367,5.6584,4.0095
2801,27607.1124,9.7847,0.7801,0.6826,576.0,18.0000,5.0233,5.7338,4.0219
2802,27616.9032,9.7908,0.7770,0.6804,576.0,18.0000,4.2076,5.6588,3.9964
2803,27626.8816,9.9785,0.7785,0.6828,576.0,18.0000,4.2256,5.5915,3.9793
2804,27636.4588,9.5771,0.7659,0.6692,576.0,18.0000,4.6395,5.6534,4.0151
2805,27646.3414,9.8826,0.7831,0.6852,576.0,18.0000,4.8112,5.7762,4.0086
2806,27656.1244,9.7830,0.7764,0.6800,576.0,18.0000,5.1654,5.6413,3.9949
2807,27665.9628,9.8384,0.7734,0.6771,576.0,18.0000,4.6506,5.6311,4.0052
2808,27675.7785,9.8158,0.7834,0.6858,576.0,18.0000,4.6843,5.7543,4.0040
2809,27685.6744,9.8959,0.7806,0.6844,576.0,18.0000,5.2013,5.6423,3.9797
2810,27695.6768,10.0023,0.7882,0.6925,576.0,18.0000,5.1256,5.5770,3.9960
