itr,wall,itr_time,loss,bpd,fe,total_time,grad_norm,kinetic_energy,jacobian_norm2
302,1123.0992,3.7070,2.2063,2.1321,320.0,10.0000,0.8356,7.1589,0.2601
303,1126.7942,3.6950,2.1869,2.1128,320.0,10.0000,1.0032,7.1501,0.2550
304,1130.4506,3.6564,2.1953,2.1214,320.0,10.0000,0.8671,7.1346,0.2578
305,1134.1263,3.6757,2.1997,2.1259,320.0,10.0000,0.9302,7.1276,0.2561
306,1137.8013,3.6750,2.1968,2.1229,320.0,10.0000,1.0539,7.1331,0.2559
307,1141.4363,3.6349,2.1815,2.1073,320.0,10.0000,0.8574,7.1709,0.2537
308,1145.0827,3.6464,2.1710,2.0969,320.0,10.0000,0.7150,7.1610,0.2486
309,1148.8182,3.7356,2.1721,2.0982,320.0,10.0000,1.3054,7.1410,0.2527
310,1152.5994,3.7812,2.1443,2.0700,320.0,10.0000,1.0091,7.1850,0.2476
311,1156.2948,3.6954,2.1915,2.1176,320.0,10.0000,0.9694,7.1317,0.2536
312,1159.9376,3.6428,2.2076,2.1343,320.0,10.0000,1.5831,7.0893,0.2497
313,1163.6165,3.6789,2.1893,2.1156,320.0,10.0000,1.4593,7.1216,0.2510
314,1167.3138,3.6973,2.1426,2.0682,320.0,10.0000,0.9238,7.1886,0.2512
315,1170.9718,3.6581,2.2077,2.1339,320.0,10.0000,1.0754,7.1237,0.2521
316,1174.6445,3.6727,2.1891,2.1153,320.0,10.0000,1.2597,7.1325,0.2531
317,1178.3593,3.7148,2.1399,2.0656,320.0,10.0000,1.1322,7.1822,0.2446
318,1182.0707,3.7114,2.1246,2.0497,320.0,10.0000,0.7529,7.2380,0.2470
319,1185.7815,3.7107,2.1894,2.1154,320.0,10.0000,0.9157,7.1499,0.2496
320,1189.4615,3.6801,2.1435,2.0692,320.0,10.0000,2.4243,7.1840,0.2454
321,1193.1672,3.7057,2.1462,2.0713,320.0,10.0000,1.5468,7.2373,0.2501
322,1196.8082,3.6409,2.1334,2.0589,320.0,10.0000,1.3955,7.2026,0.2448
323,1200.5756,3.7675,2.1969,2.1228,320.0,10.0000,1.6168,7.1542,0.2531
324,1204.3426,3.7670,2.1646,2.0897,320.0,10.0000,1.0345,7.2422,0.2446
325,1208.0254,3.6828,2.1573,2.0821,320.0,10.0000,0.9428,7.2674,0.2457
326,1211.6939,3.6685,2.1160,2.0409,320.0,10.0000,2.2426,7.2757,0.2402
327,1215.3658,3.6719,2.1205,2.0450,320.0,10.0000,0.8076,7.3102,0.2412
328,1219.1132,3.7474,2.1478,2.0720,320.0,10.0000,0.9883,7.3311,0.2460
329,1222.8001,3.6868,2.1287,2.0535,320.0,10.0000,3.2282,7.2801,0.2436
330,1226.5117,3.7116,2.0909,2.0142,320.0,10.0000,1.7625,7.4244,0.2452
331,1230.2276,3.7158,2.1480,2.0719,320.0,10.0000,1.1937,7.3571,0.2503
332,1233.9190,3.6914,2.0967,2.0205,320.0,10.0000,3.1490,7.3794,0.2438
333,1237.6155,3.6966,2.1033,2.0257,320.0,10.0000,2.5172,7.5104,0.2456
334,1241.3416,3.7261,2.0885,2.0114,320.0,10.0000,2.1416,7.4709,0.2397
335,1245.1208,3.7791,2.1096,2.0325,320.0,10.0000,1.2053,7.4713,0.2444
336,1248.8612,3.7404,2.0887,2.0108,320.0,10.0000,0.9499,7.5417,0.2461
337,1252.5077,3.6465,2.0848,2.0071,320.0,10.0000,2.5049,7.5317,0.2414
338,1256.1645,3.6568,2.1157,2.0371,320.0,10.0000,1.8506,7.6147,0.2486
339,1259.8294,3.6649,2.1171,2.0392,320.0,10.0000,2.4702,7.5398,0.2446
340,1263.4969,3.6675,2.0946,2.0157,320.0,10.0000,0.9162,7.6404,0.2469
341,1267.2184,3.7215,2.1055,2.0265,320.0,10.0000,0.9225,7.6467,0.2482
342,1270.9452,3.7269,2.0791,1.9998,320.0,10.0000,2.3633,7.6918,0.2442
343,1274.6526,3.7073,2.0436,1.9628,320.0,10.0000,2.6677,7.8393,0.2435
344,1278.3247,3.6721,2.0956,2.0165,320.0,10.0000,4.9524,7.6672,0.2446
345,1282.0522,3.7275,2.0600,1.9781,320.0,10.0000,5.6188,7.9306,0.2540
346,1285.7707,3.7185,2.0589,1.9797,320.0,10.0000,10.3998,7.6810,0.2424
347,1289.5669,3.7962,2.0903,2.0055,320.0,10.0000,16.4930,8.2120,0.2671
348,1293.2618,3.6948,2.0754,1.9988,320.0,10.0000,31.1160,7.4337,0.2256
349,1296.9614,3.6996,2.1128,2.0201,320.0,10.0000,35.5241,8.9562,0.3106
350,1300.6216,3.6602,2.0719,1.9904,320.0,10.0000,2.2882,7.8918,0.2511
351,1304.2440,3.6225,2.1421,2.0692,320.0,10.0000,66.4004,7.0787,0.2156
352,1307.9277,3.6836,2.2074,2.1005,320.0,10.0000,47.8655,10.2937,0.3909
353,1311.6992,3.7715,2.2065,2.0970,320.0,10.0000,46.2364,10.5527,0.4028
354,1315.3744,3.6753,2.0500,1.9657,320.0,10.0000,5.2129,8.1621,0.2643
355,1319.0747,3.7003,2.3778,2.3150,320.0,10.0000,180.2190,6.1105,0.1729
356,1322.7818,3.7070,2.2888,2.1679,320.0,10.0000,45.0268,11.6047,0.4935
357,1326.5236,3.7418,2.6014,2.4414,320.0,10.0000,45.4601,15.2601,0.7416
358,1330.2678,3.7442,2.6364,2.4575,320.0,10.0000,41.3747,17.0586,0.8272
359,1333.9360,3.6682,2.5290,2.3505,320.0,10.0000,35.6604,17.0657,0.7806
360,1337.6752,3.7392,2.4016,2.2388,320.0,10.0000,29.1881,15.6083,0.6650
361,1341.3859,3.7107,2.3083,2.1730,320.0,10.0000,22.8102,13.0329,0.4953
362,1344.9890,3.6031,2.3413,2.2405,320.0,10.0000,24.0397,9.7681,0.3117
363,1348.6258,3.6368,2.3624,2.2873,320.0,10.0000,57.4685,7.2845,0.2223
364,1352.2615,3.6357,2.1742,2.1010,320.0,10.0000,41.5905,7.0879,0.2296
365,1355.9304,3.6689,2.1044,2.0193,320.0,10.0000,4.5864,8.1865,0.3218
366,1359.7476,3.8172,2.1155,2.0156,320.0,10.0000,21.3689,9.5708,0.4152
367,1363.4907,3.7431,2.2027,2.0898,320.0,10.0000,28.2005,10.8383,0.4533
368,1367.1911,3.7004,2.2243,2.0993,320.0,10.0000,28.9114,12.0666,0.4366
369,1370.8714,3.6803,2.1596,2.0231,320.0,10.0000,22.2756,13.2780,0.3653
370,1374.6029,3.7315,2.1417,2.0020,320.0,10.0000,16.3916,13.6857,0.2848
371,1378.3016,3.6987,2.1869,2.0579,320.0,10.0000,41.0317,12.6678,0.2291
372,1382.0077,3.7061,2.1521,2.0448,320.0,10.0000,32.9862,10.5016,0.2228
373,1385.6913,3.6836,2.0709,1.9803,320.0,10.0000,6.3455,8.8018,0.2601
374,1389.3910,3.6996,2.0745,1.9887,320.0,10.0000,12.5210,8.2721,0.3002
375,1393.2708,3.8799,2.1290,2.0419,320.0,10.0000,17.9070,8.3849,0.3312
376,1396.9263,3.6554,2.0813,1.9918,320.0,10.0000,18.6757,8.6197,0.3305
377,1400.5616,3.6353,2.1162,2.0296,320.0,10.0000,14.1156,8.3729,0.2946
378,1404.2852,3.7236,2.1266,2.0457,320.0,10.0000,8.3116,7.8289,0.2577
379,1408.0279,3.7427,2.0364,1.9613,320.0,10.0000,10.7753,7.2873,0.2187
380,1411.7478,3.7199,2.1250,2.0547,320.0,10.0000,19.6476,6.8277,0.2042
381,1415.4506,3.7028,2.0539,1.9822,320.0,10.0000,14.9697,6.9526,0.2090
382,1419.1421,3.6915,2.0288,1.9533,320.0,10.0000,4.3600,7.3191,0.2314
383,1422.8105,3.6684,2.0056,1.9255,320.0,10.0000,7.8457,7.7488,0.2634
384,1426.5601,3.7496,1.9977,1.9148,320.0,10.0000,12.0814,8.0093,0.2770
385,1430.3325,3.7724,2.0447,1.9615,320.0,10.0000,10.5676,8.0472,0.2736
386,1434.0475,3.7150,2.0734,1.9907,320.0,10.0000,5.2758,8.0145,0.2610
387,1437.7078,3.6603,2.0212,1.9379,320.0,10.0000,9.1668,8.0902,0.2365
388,1441.3668,3.6589,2.0457,1.9630,320.0,10.0000,15.6857,8.0384,0.2301
389,1444.9914,3.6246,1.9933,1.9101,320.0,10.0000,9.6112,8.0853,0.2352
390,1448.6179,3.6265,1.9961,1.9128,320.0,10.0000,4.1743,8.0642,0.2597
391,1452.2978,3.6799,1.9913,1.9075,320.0,10.0000,8.9516,8.1030,0.2767
392,1456.0612,3.7634,1.9810,1.8977,320.0,10.0000,9.3636,8.0577,0.2707
393,1459.8641,3.8029,2.0108,1.9301,320.0,10.0000,3.9320,7.8065,0.2650
394,1463.6593,3.7953,2.0372,1.9597,320.0,10.0000,5.3770,7.5045,0.2468
395,1467.3579,3.6985,2.0075,1.9311,320.0,10.0000,10.0895,7.4001,0.2333
396,1471.0433,3.6855,2.0382,1.9604,320.0,10.0000,6.1916,7.5279,0.2469
397,1474.7979,3.7546,2.0186,1.9374,320.0,10.0000,3.7871,7.8643,0.2587
398,1478.5179,3.7200,2.0128,1.9299,320.0,10.0000,7.2251,8.0220,0.2659
399,1482.2529,3.7350,2.0087,1.9263,320.0,10.0000,5.4727,7.9719,0.2653
400,1485.9152,3.6623,1.9704,1.8904,320.0,10.0000,1.4988,7.7501,0.2546
401,1489.5763,3.6612,1.9944,1.9164,320.0,10.0000,7.3765,7.5635,0.2422
402,1493.2390,3.6626,1.9916,1.9131,320.0,10.0000,6.9117,7.5948,0.2487
403,1497.0099,3.7709,1.9730,1.8918,320.0,10.0000,2.4039,7.8522,0.2612
404,1500.7721,3.7622,1.9820,1.8995,320.0,10.0000,6.6054,7.9778,0.2671
405,1504.4820,3.7099,1.9746,1.8927,320.0,10.0000,5.0567,7.9348,0.2613
406,1508.1334,3.6514,1.9568,1.8772,320.0,10.0000,3.0901,7.7121,0.2481
407,1511.8712,3.7378,1.9896,1.9115,320.0,10.0000,6.8125,7.5577,0.2468
408,1515.6559,3.7847,1.9947,1.9158,320.0,10.0000,2.9659,7.6373,0.2561
409,1519.3715,3.7157,1.9578,1.8766,320.0,10.0000,3.8164,7.8718,0.2502
410,1523.0532,3.6816,1.9986,1.9172,320.0,10.0000,5.3496,7.8748,0.2570
411,1526.7020,3.6488,2.0168,1.9373,320.0,10.0000,0.9797,7.6916,0.2562
412,1530.4366,3.7346,2.0016,1.9241,320.0,10.0000,5.2663,7.5055,0.2449
413,1534.1463,3.7097,1.9481,1.8700,320.0,10.0000,4.1601,7.5702,0.2394
414,1537.8206,3.6743,1.9213,1.8416,320.0,10.0000,2.0217,7.7308,0.2394
415,1541.5056,3.6850,1.9122,1.8312,320.0,10.0000,4.0450,7.8500,0.2468
416,1545.1650,3.6594,1.9605,1.8809,320.0,10.0000,1.8359,7.7183,0.2409
417,1548.8200,3.6550,1.9620,1.8840,320.0,10.0000,2.6340,7.5638,0.2420
418,1552.5468,3.7268,1.9914,1.9141,320.0,10.0000,4.0835,7.4952,0.2422
419,1556.2280,3.6812,1.9983,1.9196,320.0,10.0000,1.0314,7.6188,0.2553
420,1559.9964,3.7685,1.9668,1.8871,320.0,10.0000,3.8473,7.7174,0.2546
421,1563.8645,3.8681,1.9585,1.8798,320.0,10.0000,0.9576,7.6246,0.2462
422,1567.5207,3.6562,1.9520,1.8743,320.0,10.0000,2.2656,7.5321,0.2467
423,1571.1524,3.6317,1.9434,1.8659,320.0,10.0000,3.0566,7.5057,0.2488
424,1574.7838,3.6313,1.9342,1.8553,320.0,10.0000,1.0618,7.6403,0.2510
425,1578.4278,3.6440,1.9457,1.8662,320.0,10.0000,3.0354,7.6938,0.2546
426,1582.1151,3.6873,1.9520,1.8733,320.0,10.0000,0.8323,7.6104,0.2546
427,1585.8621,3.7471,1.9671,1.8895,320.0,10.0000,2.1710,7.5193,0.2472
428,1589.6356,3.7734,1.9377,1.8600,320.0,10.0000,1.9298,7.5317,0.2447
429,1593.3807,3.7452,1.9749,1.8964,320.0,10.0000,0.8949,7.5958,0.2538
430,1597.1181,3.7374,1.9508,1.8716,320.0,10.0000,2.4022,7.6568,0.2558
431,1600.8339,3.7157,1.9261,1.8476,320.0,10.0000,1.2929,7.6060,0.2522
432,1604.5031,3.6692,1.9572,1.8797,320.0,10.0000,2.1172,7.4909,0.2528
433,1608.1866,3.6835,1.9591,1.8818,320.0,10.0000,2.7518,7.4881,0.2487
434,1611.9374,3.7509,1.9403,1.8616,320.0,10.0000,1.6640,7.6141,0.2572
435,1615.6208,3.6834,1.9780,1.8994,320.0,10.0000,1.1537,7.6098,0.2591
436,1619.3177,3.6969,1.9354,1.8565,320.0,10.0000,1.0019,7.6311,0.2579
437,1623.0665,3.7488,1.9673,1.8894,320.0,10.0000,1.1342,7.5362,0.2599
438,1626.7641,3.6976,2.0021,1.9246,320.0,10.0000,1.4768,7.4873,0.2640
439,1630.4398,3.6757,1.9639,1.8854,320.0,10.0000,0.6537,7.5805,0.2612
440,1634.1585,3.7187,1.9169,1.8377,320.0,10.0000,1.5526,7.6656,0.2543
441,1637.8425,3.6840,1.9353,1.8567,320.0,10.0000,0.9986,7.6015,0.2615
442,1641.5816,3.7391,1.8720,1.7939,320.0,10.0000,1.5360,7.5624,0.2480
443,1645.3340,3.7524,1.9007,1.8225,320.0,10.0000,1.2427,7.5568,0.2537
444,1649.0737,3.7397,1.9190,1.8404,320.0,10.0000,0.5134,7.6058,0.2602
445,1652.7682,3.6945,1.9772,1.8983,320.0,10.0000,1.9422,7.6201,0.2660
446,1656.5356,3.7674,1.9433,1.8648,320.0,10.0000,0.7179,7.5831,0.2647
447,1660.2530,3.7174,1.9609,1.8835,320.0,10.0000,2.5895,7.4781,0.2627
448,1663.9499,3.6969,1.9636,1.8857,320.0,10.0000,0.8227,7.5315,0.2601
449,1667.6426,3.6927,1.9206,1.8418,320.0,10.0000,2.0047,7.6224,0.2655
450,1671.3454,3.7028,1.9297,1.8516,320.0,10.0000,0.7309,7.5489,0.2571
451,1674.9991,3.6537,1.8899,1.8124,320.0,10.0000,2.2759,7.4988,0.2540
452,1678.6803,3.6812,1.9277,1.8497,320.0,10.0000,0.6046,7.5414,0.2602
453,1682.4193,3.7390,1.9422,1.8639,320.0,10.0000,1.8721,7.5614,0.2634
454,1686.1396,3.7203,1.9174,1.8396,320.0,10.0000,0.7646,7.5220,0.2571
455,1689.8584,3.7188,1.9239,1.8463,320.0,10.0000,0.9768,7.4980,0.2614
456,1693.5817,3.7232,1.9317,1.8541,320.0,10.0000,0.8394,7.4977,0.2621
457,1697.2057,3.6241,1.9296,1.8515,320.0,10.0000,0.6625,7.5462,0.2625
458,1700.8608,3.6551,1.8923,1.8141,320.0,10.0000,1.3258,7.5663,0.2609
459,1704.6346,3.7738,1.9201,1.8423,320.0,10.0000,0.8219,7.5076,0.2651
460,1708.2871,3.6524,1.9456,1.8685,320.0,10.0000,1.0548,7.4485,0.2604
461,1711.9355,3.6484,1.9016,1.8240,320.0,10.0000,0.5146,7.5003,0.2639
462,1715.5468,3.6113,1.9477,1.8701,320.0,10.0000,0.8449,7.4923,0.2692
463,1719.2189,3.6722,1.8902,1.8128,320.0,10.0000,0.8282,7.4853,0.2613
464,1722.9422,3.7233,1.9009,1.8240,320.0,10.0000,1.8639,7.4356,0.2595
465,1726.6378,3.6956,1.9313,1.8543,320.0,10.0000,1.0182,7.4395,0.2611
466,1730.4328,3.7950,1.9183,1.8411,320.0,10.0000,0.5567,7.4488,0.2677
467,1734.1687,3.7359,1.9342,1.8573,320.0,10.0000,1.0859,7.4199,0.2655
468,1737.9119,3.7432,1.9113,1.8350,320.0,10.0000,2.1093,7.3706,0.2644
469,1741.6501,3.7382,1.9494,1.8727,320.0,10.0000,0.6338,7.4088,0.2640
470,1745.3619,3.7118,1.9278,1.8506,320.0,10.0000,1.9384,7.4568,0.2664
471,1749.0538,3.6919,1.9247,1.8485,320.0,10.0000,0.5315,7.3594,0.2595
472,1752.7096,3.6558,1.9025,1.8269,320.0,10.0000,3.0622,7.3041,0.2551
473,1756.4349,3.7253,1.9342,1.8576,320.0,10.0000,0.8100,7.4044,0.2635
474,1760.1597,3.7248,1.9280,1.8506,320.0,10.0000,2.6762,7.4600,0.2704
475,1763.8776,3.7179,1.9225,1.8463,320.0,10.0000,0.5125,7.3601,0.2655
476,1767.5717,3.6941,1.8951,1.8198,320.0,10.0000,3.4580,7.2712,0.2582
477,1771.3027,3.7310,1.9633,1.8874,320.0,10.0000,0.6459,7.3153,0.2695
478,1775.1007,3.7979,1.9431,1.8665,320.0,10.0000,1.9215,7.3867,0.2720
479,1778.7972,3.6965,1.9271,1.8513,320.0,10.0000,1.2460,7.3144,0.2630
480,1782.4997,3.7025,1.9119,1.8360,320.0,10.0000,0.6004,7.3275,0.2633
481,1786.1352,3.6355,1.9151,1.8395,320.0,10.0000,0.9522,7.2966,0.2630
482,1789.7916,3.6564,1.9089,1.8330,320.0,10.0000,0.9466,7.3282,0.2632
483,1793.4694,3.6778,1.9079,1.8322,320.0,10.0000,0.7314,7.2971,0.2657
484,1797.2255,3.7561,1.9129,1.8375,320.0,10.0000,0.5003,7.2747,0.2696
485,1800.9215,3.6960,1.9210,1.8457,320.0,10.0000,0.7965,7.2722,0.2659
486,1804.6404,3.7189,1.9146,1.8388,320.0,10.0000,0.9848,7.3141,0.2642
487,1808.3793,3.7388,1.9175,1.8419,320.0,10.0000,0.7285,7.2978,0.2668
488,1812.1110,3.7318,1.8997,1.8245,320.0,10.0000,0.6552,7.2626,0.2631
489,1815.7959,3.6849,1.9348,1.8598,320.0,10.0000,0.5127,7.2361,0.2699
490,1819.4874,3.6915,1.9080,1.8329,320.0,10.0000,0.9877,7.2454,0.2665
491,1823.1266,3.6392,1.9180,1.8425,320.0,10.0000,0.5842,7.2745,0.2727
492,1826.7862,3.6597,1.9098,1.8342,320.0,10.0000,0.6475,7.2914,0.2684
493,1830.5611,3.7748,1.8966,1.8214,320.0,10.0000,0.5001,7.2542,0.2637
494,1834.3012,3.7401,1.9148,1.8402,320.0,10.0000,1.6745,7.2002,0.2655
495,1837.9999,3.6987,1.9037,1.8285,320.0,10.0000,1.4388,7.2534,0.2691
496,1841.6927,3.6928,1.9125,1.8378,320.0,10.0000,0.6078,7.2062,0.2656
497,1845.3817,3.6890,1.9113,1.8368,320.0,10.0000,1.0166,7.1842,0.2675
498,1849.0842,3.7026,1.8726,1.7974,320.0,10.0000,1.4816,7.2569,0.2619
499,1852.8211,3.7368,1.8775,1.8030,320.0,10.0000,0.7226,7.1836,0.2615
500,1856.5443,3.7232,1.8741,1.7998,320.0,10.0000,1.8807,7.1734,0.2595
501,1860.2204,3.6762,1.8944,1.8194,320.0,10.0000,1.9377,7.2356,0.2673
502,1863.8801,3.6597,1.9069,1.8323,320.0,10.0000,1.4183,7.1884,0.2692
503,1867.5671,3.6870,1.8919,1.8187,320.0,10.0000,3.6206,7.0612,0.2595
504,1871.2662,3.6990,1.9146,1.8403,320.0,10.0000,0.4074,7.1615,0.2676
505,1875.0446,3.7784,1.9056,1.8304,320.0,10.0000,3.9802,7.2473,0.2730
506,1878.7466,3.7020,1.8913,1.8180,320.0,10.0000,1.9814,7.0562,0.2654
507,1882.4652,3.7186,1.9110,1.8385,320.0,10.0000,4.7933,6.9913,0.2607
508,1886.1464,3.6812,1.9066,1.8311,320.0,10.0000,5.4572,7.2680,0.2775
509,1889.8364,3.6900,1.9039,1.8298,320.0,10.0000,1.0284,7.1364,0.2694
510,1893.4721,3.6357,1.9314,1.8594,320.0,10.0000,5.7740,6.9327,0.2626
511,1897.1668,3.6948,1.8722,1.7977,320.0,10.0000,2.7641,7.1880,0.2708
512,1900.8539,3.6871,1.8978,1.8231,320.0,10.0000,3.6110,7.1990,0.2709
513,1904.5790,3.7251,1.9127,1.8407,320.0,10.0000,4.8967,6.9404,0.2669
514,1908.2375,3.6586,1.9180,1.8447,320.0,10.0000,0.5826,7.0605,0.2719
515,1911.9908,3.7533,1.9122,1.8375,320.0,10.0000,4.8467,7.1939,0.2801
516,1915.7847,3.7939,1.8668,1.7943,320.0,10.0000,3.7092,6.9914,0.2636
517,1919.4953,3.7106,1.9063,1.8335,320.0,10.0000,2.2108,7.0139,0.2656
518,1923.2235,3.7282,1.8932,1.8184,320.0,10.0000,6.0069,7.2032,0.2816
519,1926.9587,3.7352,1.8965,1.8243,320.0,10.0000,2.9396,6.9581,0.2664
520,1930.6409,3.6823,1.8578,1.7859,320.0,10.0000,4.9556,6.9303,0.2603
521,1934.3812,3.7403,1.8901,1.8152,320.0,10.0000,6.6029,7.2097,0.2778
522,1938.1400,3.7588,1.8735,1.8008,320.0,10.0000,0.4210,7.0037,0.2708
523,1941.8149,3.6749,1.9021,1.8317,320.0,10.0000,9.3313,6.7744,0.2629
524,1945.4400,3.6251,1.8817,1.8065,320.0,10.0000,8.4148,7.2314,0.2831
525,1949.0634,3.6234,1.8903,1.8173,320.0,10.0000,1.4720,7.0233,0.2785
526,1952.7707,3.7073,1.8572,1.7874,320.0,10.0000,10.3785,6.7236,0.2533
527,1956.5310,3.7603,1.9072,1.8328,320.0,10.0000,7.6039,7.1561,0.2816
528,1960.2385,3.7075,1.8676,1.7944,320.0,10.0000,3.3083,7.0536,0.2714
529,1963.9765,3.7380,1.8888,1.8196,320.0,10.0000,10.8459,6.6680,0.2548
530,1967.6563,3.6798,1.8770,1.8028,320.0,10.0000,7.7069,7.1445,0.2772
531,1971.3680,3.7117,1.8484,1.7756,320.0,10.0000,2.7756,7.0043,0.2706
532,1975.2069,3.8388,1.8994,1.8304,320.0,10.0000,11.7628,6.6374,0.2568
533,1978.8946,3.6878,1.8840,1.8092,320.0,10.0000,9.5284,7.1936,0.2873
534,1982.5787,3.6840,1.8794,1.8068,320.0,10.0000,2.9143,6.9809,0.2765
535,1986.2505,3.6719,1.8486,1.7798,320.0,10.0000,13.3286,6.6179,0.2559
536,1989.9127,3.6622,1.8981,1.8231,320.0,10.0000,10.5698,7.2108,0.2938
537,1993.5892,3.6764,1.8561,1.7829,320.0,10.0000,4.4633,7.0323,0.2823
538,1997.3230,3.7338,1.8667,1.7990,320.0,10.0000,17.8984,6.5159,0.2526
539,2001.0711,3.7481,1.8988,1.8223,320.0,10.0000,15.3675,7.3452,0.3073
540,2004.8151,3.7440,1.8286,1.7560,320.0,10.0000,3.7895,6.9885,0.2756
541,2008.5109,3.6958,1.8779,1.8120,320.0,10.0000,26.2601,6.3444,0.2492
542,2012.1421,3.6311,1.8860,1.8055,320.0,10.0000,24.0063,7.7196,0.3301
543,2015.8735,3.7314,1.8724,1.7979,320.0,10.0000,10.3233,7.1535,0.2968
544,2019.5488,3.6753,1.9353,1.8736,320.0,10.0000,48.5979,5.9382,0.2369
545,2023.2348,3.6860,1.9441,1.8567,320.0,10.0000,32.0345,8.3560,0.3818
546,2026.8993,3.6645,1.9208,1.8342,320.0,10.0000,31.1025,8.2885,0.3740
547,2030.5946,3.6953,1.9100,1.8463,320.0,10.0000,30.8258,6.1277,0.2381
548,2034.3321,3.7375,1.8845,1.8185,320.0,10.0000,19.0728,6.3546,0.2451
549,2038.0954,3.7633,1.8869,1.8061,320.0,10.0000,23.8396,7.7429,0.3376
550,2041.8238,3.7285,1.9160,1.8381,320.0,10.0000,19.4394,7.4645,0.3320
551,2045.5515,3.7277,1.8991,1.8345,320.0,10.0000,25.1574,6.2165,0.2437
552,2049.2918,3.7402,1.8883,1.8208,320.0,10.0000,10.9987,6.4893,0.2549
553,2052.9856,3.6939,1.9146,1.8389,320.0,10.0000,15.3718,7.2623,0.3151
554,2056.6814,3.6957,1.8632,1.7882,320.0,10.0000,13.0021,7.1840,0.3083
555,2060.3015,3.6201,1.8692,1.8028,320.0,10.0000,15.0395,6.3925,0.2486
556,2063.9410,3.6395,1.9316,1.8652,320.0,10.0000,13.2129,6.3810,0.2547
557,2067.6405,3.6995,1.8739,1.8000,320.0,10.0000,11.8074,7.0961,0.3005
558,2071.3659,3.7255,1.9327,1.8590,320.0,10.0000,12.2045,7.0650,0.3036
559,2075.1188,3.7528,1.8627,1.7959,320.0,10.0000,8.7397,6.4349,0.2499
560,2078.8667,3.7480,1.8547,1.7895,320.0,10.0000,13.8039,6.2792,0.2471
561,2082.6065,3.7398,1.8812,1.8097,320.0,10.0000,7.4358,6.8635,0.2805
562,2086.3247,3.7182,1.8821,1.8092,320.0,10.0000,10.8423,6.9985,0.2897
563,2089.9815,3.6568,1.8898,1.8224,320.0,10.0000,3.9948,6.4766,0.2612
564,2093.6533,3.6718,1.8813,1.8166,320.0,10.0000,13.2809,6.2328,0.2425
565,2097.3922,3.7389,1.8639,1.7934,320.0,10.0000,6.1398,6.7713,0.2758
566,2101.1710,3.7788,1.8631,1.7913,320.0,10.0000,9.4256,6.9029,0.2853
567,2104.8630,3.6920,1.8839,1.8171,320.0,10.0000,5.8546,6.4160,0.2611
568,2108.5267,3.6636,1.8543,1.7883,320.0,10.0000,8.4294,6.3495,0.2487
569,2112.2780,3.7514,1.8581,1.7876,320.0,10.0000,6.1379,6.7738,0.2761
570,2116.0400,3.7620,1.8615,1.7910,320.0,10.0000,4.7981,6.7671,0.2794
571,2119.7649,3.7250,1.8647,1.7977,320.0,10.0000,5.4716,6.4357,0.2600
572,2123.4608,3.6958,1.8971,1.8297,320.0,10.0000,4.4421,6.4754,0.2634
573,2127.2075,3.7467,1.8622,1.7912,320.0,10.0000,6.8187,6.8186,0.2831
574,2130.9714,3.7639,1.8776,1.8085,320.0,10.0000,1.4037,6.6381,0.2767
575,2134.6034,3.6320,1.8570,1.7908,320.0,10.0000,9.0821,6.3638,0.2621
576,2138.2394,3.6360,1.8675,1.7975,320.0,10.0000,4.3341,6.7268,0.2776
577,2141.8819,3.6425,1.8269,1.7565,320.0,10.0000,5.1733,6.7620,0.2768
578,2145.6188,3.7368,1.8953,1.8288,320.0,10.0000,6.6314,6.3824,0.2620
579,2149.2914,3.6726,1.8283,1.7603,320.0,10.0000,2.3853,6.5345,0.2650
580,2152.9759,3.6845,1.8643,1.7936,320.0,10.0000,7.4565,6.7856,0.2894
581,2156.7513,3.7754,1.8619,1.7944,320.0,10.0000,2.4802,6.4818,0.2700
582,2160.4423,3.6911,1.8609,1.7949,320.0,10.0000,7.3635,6.3470,0.2590
583,2164.0801,3.6378,1.8561,1.7859,320.0,10.0000,6.9292,6.7386,0.2806
584,2167.7081,3.6279,1.8749,1.8062,320.0,10.0000,3.7130,6.5862,0.2788
585,2171.3503,3.6423,1.8921,1.8280,320.0,10.0000,12.2782,6.1540,0.2542
586,2174.9718,3.6214,1.8501,1.7804,320.0,10.0000,6.4265,6.6944,0.2801
587,2178.6274,3.6557,1.8432,1.7736,320.0,10.0000,6.7472,6.6844,0.2731
588,2182.2788,3.6513,1.8569,1.7928,320.0,10.0000,12.5920,6.1615,0.2481
589,2186.0226,3.7438,1.8769,1.8079,320.0,10.0000,5.5909,6.6305,0.2742
590,2189.7342,3.7116,1.8600,1.7907,320.0,10.0000,5.5997,6.6428,0.2800
591,2193.4172,3.6830,1.8820,1.8172,320.0,10.0000,9.4163,6.2239,0.2562
592,2197.1507,3.7335,1.8608,1.7927,320.0,10.0000,1.6383,6.5288,0.2744
593,2200.8558,3.7051,1.8517,1.7819,320.0,10.0000,6.6448,6.6909,0.2888
594,2204.5113,3.6556,1.8695,1.8041,320.0,10.0000,8.1516,6.2689,0.2636
595,2208.2299,3.7186,1.8562,1.7884,320.0,10.0000,0.5260,6.4983,0.2762
596,2212.0149,3.7849,1.8601,1.7907,320.0,10.0000,5.3781,6.6585,0.2882
597,2215.7527,3.7378,1.8561,1.7901,320.0,10.0000,5.4687,6.3370,0.2665
